oryx gazella,noun,oryx
oryza,noun,monocot genus
oryza sativa,noun,rice
oryzomys,noun,mammal genus
oryzomys palustris,noun,rat
oryzopsis,noun,monocot genus
oryzopsis hymenoides,noun,ricegrass
oryzopsis miliacea,noun,ricegrass
orzo,noun,pasta
os,noun,orifice|metallic element|software|eye|connective tissue|chemical element;gas|letter|blood group
os breve,noun,bone
os capitatum,noun,carpal bone
os frontale,noun,membrane bone
os hamatum,noun,carpal bone
os hyoideum,noun,bone
os ischii,noun,bone
os longum,noun,bone
os lunatum,noun,carpal bone
os nasale,noun,bone
os palatinum,noun,bone
os pisiforme,noun,carpal bone
os pubis,noun,bone
os scaphoideum,noun,carpal bone
os sesamoideum,noun,bone
os sphenoidale,noun,bone
os tarsi fibulare,noun,bone
os temporale,noun,bone
os trapezium,noun,carpal bone
os trapezoideum,noun,carpal bone
os triquetrum,noun,carpal bone
os zygomaticum,noun,bone
osage,noun,dhegiha|dhegiha
osage orange,noun,angiospermous yellowwood
oscan,noun,italian|osco-umbrian
oscar,noun,award
oscheocele,noun,swelling
oscheocoele,noun,swelling
oscillation,noun,natural process|wave|periodic event
oscillator,noun,generator
oscillatoriaceae,noun,bacteria family
oscillogram,noun,recording
oscillograph,noun,recorder
oscilloscope,noun,electronic equipment
oscine bird,noun,passerine
oscines,noun,animal order|passerine
oscitance,noun,dullness;sleepiness|reflex
oscitancy,noun,dullness;sleepiness|reflex
osco-umbrian,noun,italic
osculating circle,noun,circle
osculation,noun,contact|touch
osculator,noun,lover
osha,noun,agency
osier,noun,withe|willow
osmanli,noun,turk
osmanthus,noun,dicot genus
osmanthus americanus,noun,tree
osmeridae,noun,fish family
osmerus,noun,fish genus
osmerus eperlanus,noun,smelt
osmerus mordax,noun,smelt
osmiridium,noun,mineral
osmitrol,noun,diuretic drug
osmium,noun,metallic element
osmoreceptor,noun,end organ
osmosis,noun,diffusion
osmotic pressure,noun,pressure
osmund,noun,fern
osmunda cinnamonea,noun,flowering fern
osmunda clatonia,noun,flowering fern
osmunda regalis,noun,flowering fern
osmundaceae,noun,fern family
osprey,noun,hawk
osseous labyrinth,noun,structure
osseous tissue,noun,animal material
ossete,noun,iranian
ossicle,noun,bone
ossiculum,noun,bone
ossification,noun,organic process|calcification|human process|conventionality
osso buco,noun,dish
ossuary,noun,receptacle
ostariophysi,noun,soft-finned fish
osteichthyes,noun,class
osteitis,noun,inflammation
osteitis deformans,noun,osteitis
ostensive definition,noun,definition
ostensorium,noun,vessel
ostentation,noun,display|inelegance|pretentiousness
ostentatiousness,noun,inelegance
osteoarthritis,noun,arthritis
osteoblast,noun,embryonic cell
osteoblastoma,noun,benign tumor
osteochondroma,noun,benign tumor
osteoclasis,noun,treatment
osteoclast,noun,bone cell
osteocyte,noun,bone cell
osteodystrophy,noun,dystrophy
osteogenesis imperfecta,noun,autosomal dominant disease
osteogenic sarcoma,noun,sarcoma
osteoglossidae,noun,fish family
osteoglossiformes,noun,animal order
osteologer,noun,anatomist
osteologist,noun,anatomist
osteology,noun,anatomy
osteolysis,noun,lysis
osteoma,noun,benign tumor
osteomalacia,noun,malacia
osteomyelitis,noun,osteitis
osteopath,noun,therapist
osteopathist,noun,therapist
osteopathy,noun,treatment
osteopetrosis,noun,genetic disease
osteophyte,noun,process
osteoporosis,noun,pathology
osteosarcoma,noun,sarcoma
osteosclerosis,noun,sclerosis
osteosclerosis congenita,noun,genetic disease
osteostracan,noun,jawless vertebrate
osteostraci,noun,animal order
osteotomy,noun,operation
ostiarius,noun,clergyman;holy order
ostiary,noun,clergyman;holy order|guard
ostinato,noun,phrase
ostiole,noun,pore
ostler,noun,hired hand
ostomy,noun,operation
ostraciidae,noun,fish family
ostracism,noun,exclusion|ejection
ostracod,noun,crustacean
ostracoda,noun,class
ostracoderm,noun,jawless vertebrate
ostracodermi,noun,animal order
ostrea,noun,mollusk genus
ostrea gigas,noun,oyster
ostreidae,noun,mollusk family
ostrich,noun,person|ratite
ostrich fern,noun,fern
ostrogoth,noun,goth
ostrya,noun,hamamelid dicot genus
ostrya carpinifolia,noun,hop hornbeam
ostrya virginiana,noun,hop hornbeam
ostryopsis,noun,hamamelid dicot genus
ostwald's theory of indicators,noun,scientific theory
ostyak,noun,russian|ugric
ostyak-samoyed,noun,russian|samoyedic
oswego tea,noun,monarda
otaheite arrowroot,noun,starch
otaheite arrowroot starch,noun,starch
otalgia,noun,ache
otaria,noun,mammal genus
otaria byronia,noun,sea lion
otariidae,noun,mammal family
otc market,noun,stock exchange
otc security,noun,security
otc stock,noun,unlisted security
otherness,noun,difference
otherworld,noun,abstraction
otherworldliness,noun,inwardness
othonna,noun,shrub
otic ganglion,noun,autonomic ganglion
otides,noun,animal order
otididae,noun,bird family
otis,noun,bird genus
otis tarda,noun,bustard
otitis,noun,inflammation
otitis externa,noun,otitis
otitis interna,noun,otitis
otitis media,noun,otitis
oto,noun,sioux|chiwere
otoe,noun,sioux|chiwere
otoganglion,noun,autonomic ganglion
otolaryngologist,noun,specialist
otolaryngology,noun,medicine
otologist,noun,specialist
otology,noun,medicine
otoplasty,noun,plastic surgery
otorhinolaryngologist,noun,specialist
otorhinolaryngology,noun,medicine
otorrhea,noun,pathology
otosclerosis,noun,genetic disease
otoscope,noun,medical instrument
ottar,noun,essential oil
ottava rima,noun,stanza
ottawa,noun,algonquian
otter,noun,fur|musteline mammal
otter hound,noun,hound
otter shrew,noun,insectivore
otterhound,noun,hound
ottoman dynasty,noun,dynasty
ottoman turk,noun,turk
otus,noun,bird genus
otus asio,noun,owl
otus scops,noun,scops owl
otus sunia,noun,scops owl
oubliette,noun,dungeon
ouguiya,noun,mauritanian monetary unit
ouija,noun,board
ouija board,noun,board
ounce,noun,apothecaries' unit;troy unit|avoirdupois unit|big cat
our lady's bedstraw,noun,bedstraw
our lady's mild thistle,noun,herb
our lord's candle,noun,yucca
ouranopithecus,noun,mammal genus
ousel,noun,thrush
ouster,noun,person|eviction|ejection
ousting,noun,ejection
ousting,verb,remove|supplant
out-and-outer,noun,expert
out-basket,noun,receptacle
out-migration,noun,migration
out-of-body experience,noun,experience
out-of-court settlement,noun,settlement
out-of-doors,noun,outside
out-of-the-box thinking,noun,thinking
out-tray,noun,receptacle
out of bounds,noun,line
outage,noun,indefinite quantity|breakdown
outboard motor,noun,internal-combustion engine
outboard motorboat,noun,motorboat
outbreak,noun,happening
outbuilding,noun,building
outburst,noun,expression|happening|disturbance
outcome,noun,ending|phenomenon
outcrop,noun,rock
outcrop,verb,appear
outcropping,noun,rock
outcropping,verb,appear
outcry,noun,utterance
outcry,verb,surpass|express
outdoor game,noun,athletic game
outdoor man,noun,amateur
outdoor sport,noun,sport
outdoor stage,noun,platform
outdoorsman,noun,person
outdoorswoman,noun,outdoorsman
outer boundary,noun,boundary
outer ear,noun,external organ
outer garment,noun,garment
outer planet,noun,planet
outer space,noun,location;space
outercourse,noun,sexual activity
outerwear,noun,clothing
outfall,noun,exit
outfield,noun,tract
outfielder,noun,fielder|fielder
outfit,noun,unit|attire|gear
outfit,verb,supply
outfitter,noun,garmentmaker|shop
outfitting,noun,arming
outfitting,verb,supply
outflow,noun,discharge|flow|geological formation
outgo,noun,transferred property
outgo,verb,beat
outgoer,noun,migrant
outgrowth,noun,consequence|beginning|body part
outhouse,noun,outbuilding
outing,noun,journey|vacation
outing,verb,unwrap|unwrap
outlander,noun,traveler
outlandishness,noun,unfamiliarity
outlawry,noun,illegality
outlay,noun,payment|transferred property
outlet,noun,place of business|receptacle|opening|activity
outlet box,noun,receptacle
outlier,noun,resident|deviation
outline,noun,boundary|summary|plan
outline,verb,describe|write|draw
outlook,noun,attitude|belief|look
outpatient,noun,patient
outport,noun,port
outpost,noun,post|colony|military post
outpouring,noun,geological formation|flow|flow|language|flow
output,noun,product|production|signal|indefinite quantity|product
output,verb,produce
output-to-input ratio,noun,ratio
output contract,noun,contract
output device,noun,peripheral
output file,noun,computer file
output program,noun,utility program
output routine,noun,utility routine
output signal,noun,signal
outrage,noun,anger|atrocity|trouble|insult
outrage,verb,disgust|assail|assail
outrageousness,noun,excess|indecency
outreach,noun,reach
outrider,noun,bodyguard
outrigger,noun,stabilizer
outrigger canoe,noun,canoe
outset,noun,point
outside caliper,noun,caliper
outside clinch,noun,clinch
outside door,noun,doorway
outside loop,noun,loop
outside mirror,noun,car mirror
outsider,noun,stranger|contestant
outsider art,noun,genre
outskirt,noun,city district
outskirts,noun,section|city district
outsole,noun,sole
outspokenness,noun,communicativeness
outstation,noun,post
outstroke,noun,throw
outtake,noun,scene
outthrust,noun,outcrop
outturn,noun,product
outwardness,noun,cognitive state|position|extraversion
outwork,noun,defensive structure
ouzel,noun,thrush
ouzo,noun,liquor
oval kumquat,noun,kumquat
oval window,noun,fenestra
ovalbumin,noun,ingredient
ovalipes,noun,arthropod genus
ovalipes ocellatus,noun,swimming crab
ovarian artery,noun,artery
ovarian cyst,noun,cyst
ovarian pregnancy,noun,ectopic pregnancy
ovarian vein,noun,vein
ovariectomy,noun,ablation
ovaritis,noun,inflammation
ovary,noun,reproductive structure|female internal reproductive organ;gonad
ovate leaf,noun,simple leaf
ovation,noun,recognition
oven,noun,kitchen appliance
oven stuffer,noun,roaster
oven stuffer roaster,noun,roaster
oven thermometer,noun,thermometer
ovenbird,noun,new world warbler|tyrannid
ovenware,noun,crockery
over-crowding,noun,crowding
over-the-counter drug,noun,medicine
over-the-counter market,noun,stock exchange
over-the-counter medicine,noun,medicine
over-the-shoulder bombing,noun,loft bombing
over the counter security,noun,security
over the counter stock,noun,unlisted security
overabundance,noun,fullness|abundance
overachievement,noun,performance
overachiever,noun,student
overacting,noun,acting
overacting,verb,act
overactivity,noun,bodily process
overanxiety,noun,anxiety
overappraisal,noun,appraisal
overbearingness,noun,arrogance
overbid,noun,bid|bid
overbid,verb,bid|offer
overbite,noun,malocclusion
overburden,noun,land|load
overburden,verb,charge|burden
overcall,noun,bid
overcapitalisation,noun,capitalization
overcapitalization,noun,capitalization
overcasting,noun,whipstitch
overcasting,verb,darken|sew|sew
overcharge,noun,charge
overcharge,verb,cheat|load
overclothes,noun,clothing
overclothes,verb,dress
overcoat,noun,coat|coating
overcoating,noun,coating
overcomer,noun,restrainer
overcompensation,noun,compensation|compensation
overconfidence,noun,certainty
overcredulity,noun,credulity
overcrossing,noun,bridge
overcup oak,noun,oak
overdraft,noun,draft
overdraft credit,noun,open-end credit
overdrive,noun,action|high gear
overdrive,verb,overwork|use
overeating,noun,mortal sin
overeating,verb,eat
overemphasis,noun,vehemence
overestimate,noun,appraisal|estimate
overestimate,verb,misjudge|value
overestimation,noun,appraisal|estimate
overexertion,noun,effort
overexploitation,noun,exploitation
overexposure,noun,exposure|exposure
overfeeding,noun,feeding
overfeeding,verb,feed
overflight,noun,flight
overflow,noun,flow|flow
overflow,verb,spill|seethe
overflow incontinence,noun,enuresis
overgarment,noun,garment
overgrowth,noun,hypertrophy|profusion
overhand knot,noun,knot
overhand pitch,noun,pitch
overhand stitch,noun,sewing stitch
overhang,noun,projection
overhang,verb,stick out|hang
overhaul,noun,care|improvement
overhaul,verb,advance|regenerate
overhead projector,noun,projector
overhead railway,noun,railway
overheating,noun,heating
overheating,verb,heat|heat
overindulgence,noun,indulgence
overkill,noun,capability|effort
overlap,noun,representation|concurrence|flap
overlap,verb,coincide|cover
overlapping,noun,covering
overlapping,verb,coincide|cover
overlay,noun,protective covering|decoration;layer
overlay,verb,kill|lie|kill
overlayer,noun,protective covering
overlip,noun,lip
overload,noun,load|load
overload,verb,fill|load
overlook,noun,topographic point
overlook,verb,miss|lie|lie|survey
overlord,noun,ruler
overlordship,noun,position
overmantel,noun,shelf
overmuchness,noun,abundance
overnight bag,noun,bag
overnight case,noun,bag
overnighter,noun,guest|bag
overpass,noun,bridge
overpayment,noun,payment|payment
overplus,noun,excess
overpopulation,noun,population
overpressure,noun,atmospheric pressure
overprint,noun,print
overprint,verb,print
overproduction,noun,production
overprotection,noun,protection
overrating,noun,estimate
overrating,verb,misjudge
overreaction,noun,reaction
overreckoning,noun,estimate
overrefinement,noun,falsification
override,noun,device|change of state
override,verb,rule|predominate|counteract|ride
overrun,noun,production
overrun,verb,invade|inhabit|spill|get the better of|overshoot
overseas cap,noun,cap
overseas telegram,noun,telegram
overseer,noun,supervisor
oversensitiveness,noun,sensitivity
overshielding,noun,protection
overshoe,noun,footwear
overshoot,noun,landing approach
overshoot,verb,blast;miss|draw a bead on
oversight,noun,omission|management|mistake
oversimplification,noun,simplification|simplification
overskirt,noun,skirt
overspill,noun,move|flow
overstatement,noun,misrepresentation
overstrain,noun,strain
overstrain,verb,strain
overstuffed chair,noun,armchair
oversupply,noun,overabundance
oversupply,verb,supply
overt operation,noun,intelligence
overtaking,noun,reordering
overtaking,verb,advance|arouse
overthrow,noun,termination|disturbance
overthrow,verb,depose|rule
overthrust fault,noun,inclined fault
overtime period,noun,overtime
overtolerance,noun,permissiveness
overtone,noun,meaning|harmonic
overture,noun,music|origin|suggestion
overturn,noun,inversion|success
overturn,verb,turn|move|rule|depose|cancel|change
overuse,noun,exploitation
overuse,verb,use
overutilisation,noun,exploitation
overutilization,noun,exploitation
overvaluation,noun,appraisal|evaluation
overview,noun,summary
overwork,noun,labor
overwork,verb,work|work
overworking,noun,labor
overworking,verb,work|work
ovibos,noun,mammal genus
ovibos moschatus,noun,bovid
oviduct,noun,female internal reproductive organ;salpinx
ovimbundu,noun,ethnic group
ovipositor,noun,organ
oviraptorid,noun,maniraptor
ovis,noun,mammal genus
ovis ammon,noun,wild sheep
ovis aries,noun,sheep
ovis canadensis,noun,mountain sheep
ovis montana dalli,noun,wild sheep
ovis musimon,noun,mountain sheep
ovis poli,noun,wild sheep
ovis vignei,noun,wild sheep
ovocon,noun,pill
ovoflavin,noun,b-complex vitamin
ovolo,noun,molding
ovotestis,noun,gonad
ovral,noun,pill
ovrette,noun,pill
ovulation,noun,organic process
ovulation method,noun,natural family planning
ovulation method of family planning,noun,natural family planning
ovule,noun,reproductive structure|ovum
ovulen,noun,pill
ovum,noun,gamete
owl,noun,bird of prey
owlclaws,noun,sneezeweed
owlet,noun,owl
owlet moth,noun,moth
owlt,noun,elapsed time
own goal,noun,goal
own right,noun,title
owner,noun,businessman|person
owner-driver,noun,driver
owner-occupier,noun,resident
ownership,noun,relation|control|state
ox,noun,cattle|bovine
ox-eyed daisy,noun,flower
oxacillin,noun,penicillinase-resistant antibiotic
oxalacetate,noun,salt
oxalacetic acid,noun,acid
oxalate,noun,salt
oxalic acid,noun,acid
oxalidaceae,noun,rosid dicot family
oxalis,noun,herb
oxalis acetosella,noun,oxalis
oxalis caprina,noun,oxalis
oxalis cernua,noun,oxalis
oxalis corniculata,noun,oxalis
oxalis crenata,noun,oxalis
oxalis pes-caprae,noun,oxalis
oxalis tuberosa,noun,oxalis
oxalis violacea,noun,oxalis
oxaloacetate,noun,salt
oxaloacetic acid,noun,acid
oxandra,noun,magnoliid dicot genus
oxandra lanceolata,noun,tree
oxaprozin,noun,nonsteroidal anti-inflammatory
oxazepam,noun,minor tranquilizer
oxblood red,noun,dark red
oxbow,noun,land|meander|framework
oxbow lake,noun,lake
oxbridge,noun,university
oxcart,noun,cart
oxen,noun,bovine|cattle|bovine
oxeye,noun,wildflower|wildflower|dormer window
oxeye daisy,noun,composite|flower
oxford,noun,shoe
oxford english,noun,english
oxford gray,noun,gray
oxford grey,noun,gray
oxford movement,noun,religious movement
oxheart,noun,sweet cherry|sweet cherry
oxheart cherry,noun,sweet cherry|sweet cherry
oxidant,noun,chemical agent
oxidase,noun,enzyme
oxidation,noun,chemical reaction
oxidation-reduction,noun,chemical reaction
oxidation-reduction indicator,noun,indicator
oxidation number,noun,number
oxidation state,noun,number
oxidative phosphorylation,noun,organic process
oxide,noun,compound
oxidisation,noun,chemical reaction
oxidiser,noun,chemical agent
oxidization,noun,chemical reaction
oxidized ldl cholesterol,noun,ldl cholesterol
oxidizer,noun,chemical agent
oxidizing agent,noun,chemical agent
oxidoreductase,noun,enzyme
oxidoreduction,noun,chemical reaction
oxime,noun,organic compound
oximeter,noun,measuring instrument
oxlip,noun,primrose
oxtail,noun,tail
oxtail soup,noun,soup
oxtant,noun,angular unit
oxtongue,noun,weed
oxyacetylene,noun,mixture
oxyacetylene torch,noun,blowtorch
oxyacid,noun,acid
oxybelis,noun,reptile genus
oxybenzene,noun,acid;solvent
oxybutyric acid,noun,butyric acid
oxycephaly,noun,birth defect
oxydendrum,noun,dilleniid dicot genus
oxydendrum arboreum,noun,angiospermous tree
oxygen,noun,chemical element;gas
oxygen acid,noun,acid
oxygen debt,noun,physical condition
oxygen deficit,noun,deficit
oxygen mask,noun,breathing device
oxygenase,noun,oxidoreductase
oxygenation,noun,natural process
oxyhaemoglobin,noun,hemoglobin
oxyhemoglobin,noun,hemoglobin
oxylebius,noun,fish genus
oxylebius pictus,noun,greenling
oxymoron,noun,trope
oxyopia,noun,acuity
oxyphenbutazone,noun,anti-inflammatory
oxyphencyclimine,noun,anticholinergic
oxytetracycline,noun,antibiotic
oxytetracycline hydrochloride,noun,antibiotic
oxytocic,noun,medicine
oxytocic drug,noun,medicine
oxytocin,noun,hormone
oxytone,noun,word
oxytropis,noun,rosid dicot genus
oxytropis lambertii,noun,locoweed
oxyura,noun,bird genus
oxyura jamaicensis,noun,duck
oxyuranus,noun,reptile genus
oxyuranus scutellatus,noun,elapid
oxyuridae,noun,worm family
oyabun,noun,supervisor
oyster,noun,bivalve|shellfish|helping
oyster,verb,gather
oyster-fish,noun,toadfish
oyster agaric,noun,agaric
oyster bank,noun,workplace
oyster bar,noun,bar
oyster bed,noun,workplace
oyster catcher,noun,shorebird
oyster crab,noun,pea crab
oyster cracker,noun,cracker
oyster dressing,noun,stuffing
oyster fish,noun,toadfish
oyster fungus,noun,agaric
oyster mushroom,noun,agaric
oyster park,noun,workplace
oyster plant,noun,root|herb|salsify
oyster shell,noun,shell
oyster stew,noun,stew
oyster stuffing,noun,stuffing
oystercatcher,noun,shorebird
oysterfish,noun,toadfish
oysters rockefeller,noun,huitre
oz.,noun,avoirdupois unit
ozaena,noun,disease
ozark chinkapin,noun,chestnut
ozark chinquapin,noun,chestnut
ozark sundrops,noun,evening primrose
ozena,noun,disease
ozocerite,noun,mineral
ozokerite,noun,mineral
ozone,noun,gas
ozone hole,noun,hole
ozone layer,noun,layer
ozone sickness,noun,illness
ozonide,noun,compound
ozonium,noun,fungus genus
ozonosphere,noun,layer
ozothamnus,noun,asterid dicot genus
ozothamnus secundiflorus,noun,everlasting
p,noun,chemical element|letter
p-n-p transistor,noun,transistor
p-n junction,noun,contact
p-type semiconductor,noun,semiconductor device
p.a. system,noun,communication system
p.e.,noun,mechanical energy
p.o.,noun,noncommissioned officer
p/e ratio,noun,ratio
pa,noun,father|metallic element|pressure unit|communication system
pa'anga,noun,tongan monetary unit
pa system,noun,communication system
paba,noun,acid
pabir,noun,biu-mandara
pablum,noun,cereal|drivel
pabulum,noun,food|food
pac,noun,committee
pac-man strategy,noun,shark repellent
paca,noun,rodent
pace,noun,rate|indefinite quantity|temporal property|step|rate|linear unit
pace,verb,walk|travel|quantify|determine
pace car,noun,car
pace lap,noun,lap
pacemaker,noun,exemplar|cardiac muscle|electronic device|racehorse
pacer,noun,racehorse|horse
pacesetter,noun,exemplar|racehorse
pacha,noun,authority
pachinko,noun,pinball
pachisi,noun,board game
pachouli,noun,shrub|perfume
pachuco,noun,adolescent
pachycephala,noun,bird genus
pachycephalosaur,noun,bone-headed dinosaur
pachycephalosaurus,noun,bone-headed dinosaur
pachycheilia,noun,abnormality
pachyderm,noun,placental
pachyderma,noun,elephantiasis;genetic disease
pachyrhizus,noun,rosid dicot genus
pachyrhizus erosus,noun,vine
pachyrhizus tuberosus,noun,vine
pachysandra,noun,subshrub
pachysandra procumbens,noun,pachysandra
pachysandra terminalis,noun,pachysandra
pachytene,noun,phase
pacific bonito,noun,bonito
pacific bottlenose dolphin,noun,bottlenose dolphin
pacific cod,noun,cod
pacific giant salamander,noun,salamander
pacific halibut,noun,righteye flounder
pacific hemlock,noun,hemlock
pacific herring,noun,herring
pacific newt,noun,newt
pacific plum,noun,plum
pacific ridley,noun,ridley
pacific sardine,noun,pilchard
pacific silver fir,noun,silver fir
pacific spiny dogfish,noun,spiny dogfish
pacific standard time,noun,civil time
pacific sturgeon,noun,sturgeon
pacific time,noun,civil time
pacific tree toad,noun,tree toad
pacific tripletail,noun,tripletail
pacific walrus,noun,walrus
pacific yew,noun,yew
pacification,noun,appeasement|treaty|conflict
pacificism,noun,doctrine|belief
pacificist,noun,adult
pacifier,noun,mediator|thing|device
pacifism,noun,doctrine|belief
pacing,noun,musical time|gait
pacing,verb,walk|travel|quantify|determine
pacinian corpuscle,noun,nerve ending
pack,noun,large indefinite quantity|collection|package|association|set|animal group|corrective|corrective|bundle
pack,verb,encase|fill|arrange|transport|appoint|have|crowd|hike|compress|seal|be|load|treat
pack animal,noun,beast of burden
pack ice,noun,ice
pack of cards,noun,pack
pack rat,noun,hoarder|wood rat
pack riding,noun,riding
pack tent,noun,tent
package,noun,collection|container|code
package,verb,encase
package bomb,noun,bomb
package holiday,noun,tour
package store,noun,shop
package tour,noun,tour
packaged goods,noun,grocery
packaging,noun,commercial enterprise|message|material
packaging,verb,encase
packaging company,noun,company
packaging concern,noun,company
packed cell volume,noun,ratio
packed cells,noun,blood cell
packer,noun,workman|jobber|hiker
packera,noun,asterid dicot genus
packera aurea,noun,herb
packet,noun,collection|message|package|boat
packet boat,noun,boat
packhorse,noun,pack animal;workhorse
packing,noun,material|enclosure|carry
packing,verb,encase|fill|arrange|transport|appoint|have|crowd|hike|compress|seal|be|load|treat
packing box,noun,chamber|crate
packing case,noun,crate
packing material,noun,material
packing needle,noun,needle
packing nut,noun,nut
packing plant,noun,plant
packinghouse,noun,building|plant
packman,noun,seller
packrat,noun,collector|wood rat
packsack,noun,bag
packsaddle,noun,saddle
packthread,noun,string
pact,noun,written agreement
pad,noun,paper|leaf|block|padding|platform|living quarters|structure
pad,verb,overstate|walk|stuff|fill
pad of paper,noun,paper
padauk,noun,tree
padda,noun,bird genus
padda oryzivora,noun,weaver
padder,noun,highjacker
padding,noun,artifact
padding,verb,overstate|walk|stuff|fill
paddle,noun,bat|blade|instrument of punishment|oar
paddle,verb,boat|play|swim|walk|beat|stir
paddle-box,noun,covering
paddle-wheeler,noun,steamer
paddle box,noun,covering
paddle steamer,noun,steamer
paddle wheel,noun,wheel
paddlefish,noun,ganoid
paddler,noun,boatman
paddlewheel,noun,wheel
paddock,noun,pen
paddy,noun,irishman|field|rice
paddy field,noun,field
paddy wagon,noun,van
paddymelon,noun,wallaby
pademelon,noun,wallaby
padlock,noun,lock
padlock,verb,lock
padouk,noun,tree
padre,noun,chaplain|priest;title
padrone,noun,host|employer
paean,noun,praise|hymn
paederast,noun,pervert
paederasty,noun,homosexuality;paraphilia
paediatrician,noun,specialist
paediatrics,noun,medicine
paedophile,noun,pervert
paedophilia,noun,paraphilia
paella,noun,dish
paeonia,noun,magnoliid dicot genus
paeoniaceae,noun,magnoliid dicot family
paeony,noun,flower
pagan religion,noun,religion
paganism,noun,religion
page,noun,leaf|messenger boy|attendant|attendant
page,verb,summon|work|number
page-at-a-time printer,noun,printer
page number,noun,number
page printer,noun,printer
pageant,noun,representation|ceremony
pageantry,noun,ceremony|representation
pageboy,noun,messenger boy|hairdo
pagellus,noun,fish genus
pagellus centrodontus,noun,sea bream
pager,noun,electronic device
paget's disease,noun,osteitis
pagination,noun,number
paging,noun,utterance|number
paging,verb,summon|work|number
pagoda,noun,temple
pagoda tree,noun,frangipani|frangipani
pagophila,noun,bird genus
pagophila eburnea,noun,gull
pagophilus,noun,mammal genus
pagophilus groenlandicus,noun,earless seal
pagrus,noun,fish genus
pagrus pagrus,noun,porgy
paguridae,noun,arthropod family
pagurus,noun,arthropod genus
pahautea,noun,cedar
pahlavi,noun,iranian|script
pahoehoe,noun,lava
paid vacation,noun,vacation
paigle,noun,primrose|primrose
pail,noun,vessel|containerful
pailful,noun,containerful
paillasse,noun,mattress
pain,noun,symptom|feeling|somesthesia|unpleasant person|negative stimulus
pain,verb,hurt|upset
pain in the ass,noun,negative stimulus
pain in the neck,noun,unpleasant person|negative stimulus
pain pill,noun,medicine
pain sensation,noun,somesthesia
pain threshold,noun,absolute threshold
pain unit,noun,unit of measurement
painful sensation,noun,somesthesia
painfulness,noun,feeling|quality
painkiller,noun,medicine
pains,noun,attempt|symptom|feeling|somesthesia|unpleasant person|negative stimulus
pains,verb,hurt|upset
painstakingness,noun,carefulness
paint,noun,coating;coloring material|space|makeup
paint,verb,create|coat|represent|cover
paint leaf,noun,spurge
paint roller,noun,roller
paintball,noun,capsule|outdoor game
paintball gun,noun,air gun;game equipment
paintbox,noun,box
paintbrush,noun,applicator;brush
painted-leaf begonia,noun,begonia
painted beauty,noun,nymphalid
painted cup,noun,wildflower
painted daisy,noun,flower
painted greenling,noun,greenling
painted leaf,noun,spurge|spurge
painted nettle,noun,coleus
painted sandgrouse,noun,sandgrouse
painted terrapin,noun,turtle
painted tongue,noun,salpiglossis
painted tortoise,noun,turtle
painted turtle,noun,turtle
painter,noun,artist|skilled worker|line|wildcat
painter's colic,noun,colic
painting,noun,graphic art|art;fine arts|application|trade
painting,verb,create|coat|represent|cover
pair,noun,set|two|gathering|poker hand
pair,verb,unite|join|occur|arrange|join
pair creation,noun,natural process
pair formation,noun,natural process
pair of pincers,noun,hand tool
pair of pliers,noun,compound lever;hand tool
pair of scissors,noun,compound lever;edge tool
pair of tongs,noun,device
pair of tweezers,noun,hand tool
pair of virginals,noun,harpsichord
pair production,noun,natural process
pairing,noun,sexual activity|grouping
pairing,verb,unite|join|occur|arrange|join
paisa,noun,fractional monetary unit
paisley,noun,fabric
paiute,noun,shoshone|shoshonean
paiwanic,noun,formosan
pajama,noun,trouser|nightwear
pak choi,noun,crucifer
pakchoi,noun,crucifer
pakistani monetary unit,noun,monetary unit
pakistani rupee,noun,pakistani monetary unit
pal,noun,friend
pal,verb,befriend
palace,noun,mansion|government|exhibition hall|residence
palace car,noun,passenger car
paladin,noun,defender
palaeencephalon,noun,neural structure
palaemon,noun,arthropod genus
palaemon australis,noun,prawn
palaemonidae,noun,arthropod family
palaeoanthropology,noun,vertebrate paleontology
palaeobiology,noun,biology;paleontology
palaeobotany,noun,botany;paleobiology
palaeoclimatology,noun,archeology
palaeodendrology,noun,paleobotany
palaeoecology,noun,ecology
palaeoethnography,noun,archeology
palaeogeography,noun,archeology
palaeogeology,noun,geology
palaeology,noun,archeology
palaeontologist,noun,scientist
palaeontology,noun,earth science
palaeopathology,noun,archeology;pathology
palaeornithology,noun,paleozoology
palaeozoology,noun,paleobiology;zoology
palaestra,noun,playing field
palaetiology,noun,archeology
palaic,noun,anatolian
palankeen,noun,litter
palanquin,noun,litter
palaquium,noun,dicot genus
palaquium gutta,noun,tree
palas,noun,tree
palatability,noun,taste property|acceptability
palatableness,noun,taste property|acceptability
palate,noun,surface
palatinate,noun,district
palatine artery,noun,artery
palatine bone,noun,bone
palatine raphe,noun,raphe
palatine tonsil,noun,lymphatic tissue
palatine vein,noun,vein
palatopharyngoplasty,noun,operation
palaver,noun,flattery|nonsense
palaver,verb,talk|persuade|parley
pale ale,noun,ale
pale chrysanthemum aphid,noun,greenfly
pale coral root,noun,coral root
pale violet,noun,violet
pale yellow,noun,yellow
paleacrita,noun,arthropod genus
paleacrita vernata,noun,geometrid
paleencephalon,noun,neural structure
paleface,noun,white
paleness,noun,complexion|complexion|color property
paleo-american,noun,indian
paleo-american culture,noun,culture
paleo-amerind,noun,indian
paleo-amerind culture,noun,culture
paleo-indian,noun,indian
paleo-indian culture,noun,culture
